date,industry_code,pe_ttm,pb,dividend_yield
2020-09-02,801790,19.33,2.04,1.47
2020-09-02,801780,6.61,0.68,4.4
2020-09-02,801770,44.63,3.02,0.42
2020-09-02,801760,45.01,3.09,0.62
2020-09-02,801750,82.48,5.07,0.3
2020-09-02,801730,41.09,3.43,0.47
2020-09-02,801890,30.88,2.59,0.69
2020-09-02,801710,16.37,2.42,1.88
2020-09-03,801170,24.37,1.53,1.56
2020-09-03,801160,21.27,1.52,1.79
2020-09-03,801150,53.61,5.21,0.52
2020-09-03,801080,56.14,4.53,0.43
2020-09-03,801110,23.69,3.46,1.84
2020-09-03,801050,45.43,2.43,0.58
2020-09-03,801040,14.75,0.92,2.41
2020-09-03,801030,31.6,2.43,1.17
2020-09-03,801180,9.7,1.28,3.21
2020-09-03,801120,48.06,9.97,0.89
2020-09-03,801010,20.86,4.54,1.26
2020-09-03,801890,30.61,2.56,0.69
2020-09-03,801880,28.26,1.93,1.29
2020-09-03,801790,19.18,2.02,1.48
2020-09-03,801770,43.95,2.97,0.43
2020-09-03,801780,6.58,0.68,4.42
2020-09-03,801750,81.44,5.0,0.3
2020-09-03,801730,40.35,3.37,0.48
2020-09-03,801710,16.29,2.41,1.89
2020-09-03,801760,44.6,3.06,0.63
2020-09-04,801160,21.19,1.51,1.79
2020-09-04,801150,52.81,5.14,0.52
2020-09-04,801120,47.06,9.76,0.91
2020-09-04,801170,24.44,1.54,1.55
2020-09-04,801080,56.42,4.55,0.43
2020-09-04,801050,45.34,2.43,0.58
2020-09-04,801010,20.63,4.53,1.25
2020-09-04,801040,14.65,0.91,2.43
2020-09-04,801030,31.59,2.43,1.17
2020-09-04,801110,23.42,3.42,1.86
2020-09-04,801180,9.72,1.28,3.2
2020-09-04,801780,6.56,0.68,4.44
2020-09-04,801880,28.15,1.92,1.29
2020-09-04,801790,19.0,2.0,1.23
2020-09-04,801770,44.06,2.98,0.43
2020-09-04,801760,44.69,3.06,0.63
2020-09-04,801890,30.54,2.56,0.69
2020-09-04,801730,40.24,3.36,0.48
2020-09-04,801710,16.18,2.39,1.91
2020-09-04,801750,81.35,4.99,0.3
2020-09-07,801160,20.99,1.5,1.81
2020-09-07,801120,45.94,9.53,0.94
2020-09-07,801110,23.03,3.37,1.89
2020-09-07,801040,14.54,0.9,2.45
2020-09-07,801050,45.02,2.41,0.58
2020-09-07,801170,24.24,1.53,1.57
2020-09-07,801030,31.0,2.39,1.19
2020-09-07,801010,19.63,4.31,1.32
2020-09-07,801080,54.87,4.43,0.44
2020-09-07,801180,9.69,1.28,3.21
2020-09-07,801150,51.15,4.98,0.54
2020-09-07,801880,27.94,1.91,1.3
2020-09-07,801790,18.6,1.96,1.25
2020-09-07,801780,6.53,0.67,4.45
2020-09-07,801770,43.48,2.94,0.43
2020-09-07,801760,44.02,3.02,0.64
2020-09-07,801890,30.14,2.52,0.7
2020-09-07,801730,39.11,3.27,0.49
2020-09-07,801710,15.8,2.33,1.95
2020-09-07,801750,80.48,4.93,0.31
2020-09-08,801160,21.45,1.53,1.78
2020-09-08,801150,51.31,4.99,0.54
2020-09-08,801120,45.21,9.37,0.95
2020-09-08,801050,45.21,2.42,0.58
2020-09-08,801080,54.69,4.41,0.44
2020-09-08,801010,19.44,4.27,1.33
2020-09-08,801040,14.84,0.92,2.41
2020-09-08,801030,31.04,2.39,1.19
2020-09-08,801170,24.48,1.54,1.56
2020-09-08,801110,23.13,3.38,1.88
2020-09-08,801180,9.72,1.28,3.2
2020-09-08,801780,6.64,0.68,4.38
2020-09-08,801880,28.19,1.93,1.3
2020-09-08,801790,19.06,2.01,1.22
2020-09-08,801770,43.79,2.96,0.43
2020-09-08,801760,44.76,3.08,0.62
2020-09-08,801890,30.66,2.57,0.69
2020-09-08,801730,39.63,3.31,0.49
2020-09-08,801710,15.85,2.34,1.94
2020-09-08,801750,81.23,4.97,0.3
2020-09-09,801160,21.1,1.51,1.81
2020-09-09,801150,49.05,4.77,0.56
2020-09-09,801120,44.23,9.17,0.97
2020-09-09,801050,44.15,2.36,0.6
2020-09-09,801080,52.65,4.25,0.46
2020-09-09,801040,15.26,0.95,2.34
2020-09-09,801030,30.1,2.32,1.23
2020-09-09,801170,24.28,1.53,1.57
2020-09-09,801110,22.57,3.3,1.93
2020-09-09,801010,18.65,4.1,1.39
2020-09-09,801180,9.62,1.27,3.23
2020-09-09,801890,29.8,2.49,0.72
2020-09-09,801880,27.35,1.87,1.33
2020-09-09,801790,18.72,1.97,1.25
2020-09-09,801780,6.6,0.68,4.41
2020-09-09,801770,42.33,2.86,0.45
2020-09-09,801760,42.72,2.94,0.65
2020-09-09,801730,38.63,3.23,0.5
2020-09-09,801710,15.34,2.26,2.01
2020-09-09,801750,78.31,4.79,0.32
2020-09-10,801160,20.54,1.47,1.86
2020-09-10,801150,48.62,4.73,0.57
2020-09-10,801120,44.7,9.27,0.96
2020-09-10,801050,43.63,2.33,0.6
2020-09-10,801080,51.25,4.19,0.46
2020-09-10,801040,14.73,0.92,2.42
2020-09-10,801030,29.52,2.27,1.25
2020-09-10,801010,18.57,4.08,1.4
2020-09-10,801170,23.92,1.5,1.6
2020-09-10,801110,22.59,3.3,1.93
2020-09-10,801180,9.64,1.27,3.22
2020-09-10,801880,27.17,1.86,1.37
2020-09-10,801790,18.51,1.95,1.26
2020-09-10,801780,6.59,0.68,4.42
2020-09-10,801770,40.14,2.71,0.47
2020-09-10,801760,41.11,2.83,0.68
2020-09-10,801890,28.74,2.4,0.74
2020-09-10,801730,37.66,3.15,0.51
2020-09-10,801710,15.22,2.25,2.03
2020-09-10,801750,75.26,4.6,0.33
2020-09-11,801160,20.75,1.48,1.84
2020-09-11,801150,49.54,4.82,0.56
2020-09-11,801120,45.5,9.43,0.95
2020-09-11,801050,43.73,2.34,0.6
2020-09-11,801080,52.76,4.31,0.45
2020-09-11,801040,14.67,0.91,2.43
2020-09-11,801030,29.85,2.3,1.24
2020-09-11,801010,18.58,4.08,1.39
2020-09-11,801170,23.93,1.5,1.59
2020-09-11,801110,22.72,3.32,1.91
2020-09-11,801180,9.61,1.27,3.24
2020-09-11,801880,27.56,1.88,1.35
2020-09-11,801790,18.59,1.96,1.26
2020-09-11,801780,6.54,0.67,4.45
2020-09-11,801770,40.57,2.74,0.46
2020-09-11,801760,41.94,2.88,0.66
2020-09-11,801890,29.23,2.44,0.73
2020-09-11,801730,39.35,3.29,0.49
2020-09-11,801710,15.38,2.27,1.96
2020-09-11,801750,76.28,4.67,0.32
2020-09-14,801150,49.32,4.8,0.56
2020-09-14,801120,46.03,9.54,0.94
2020-09-14,801110,23.17,3.38,1.88
2020-09-14,801040,14.75,0.92,2.42
2020-09-14,801050,44.73,2.39,0.59
2020-09-14,801030,30.27,2.33,1.22
2020-09-14,801010,18.54,4.07,1.4
2020-09-14,801160,21.11,1.51,1.81
2020-09-14,801080,53.61,4.38,0.44
2020-09-14,801170,23.97,1.51,1.59
2020-09-14,801180,9.57,1.26,3.25
2020-09-14,801890,29.72,2.48,0.71
2020-09-14,801880,27.76,1.9,1.34
2020-09-14,801790,18.7,1.97,1.25
2020-09-14,801780,6.56,0.68,4.43
2020-09-14,801760,42.65,2.93,0.65
2020-09-14,801750,77.53,4.74,0.32
2020-09-14,801770,41.14,2.78,0.46
2020-09-14,801730,40.42,3.38,0.48
2020-09-14,801710,15.6,2.3,1.93
2020-09-15,801160,20.97,1.5,1.83
2020-09-15,801150,49.85,4.85,0.55
2020-09-15,801120,46.19,9.58,0.93
2020-09-15,801170,24.16,1.52,1.58
2020-09-15,801080,53.59,4.38,0.44
2020-09-15,801050,45.1,2.41,0.58
2020-09-15,801040,14.72,0.91,2.43
2020-09-15,801030,30.64,2.36,1.21
2020-09-15,801010,18.59,4.08,1.39
2020-09-15,801110,23.59,3.45,1.84
2020-09-15,801180,9.63,1.27,3.23
2020-09-15,801880,28.32,1.94,1.32
2020-09-15,801790,18.82,1.98,1.24
2020-09-15,801780,6.58,0.68,4.42
2020-09-15,801770,41.17,2.78,0.46
2020-09-15,801760,43.01,2.95,0.65
2020-09-15,801890,30.14,2.52,0.71
2020-09-15,801730,40.44,3.38,0.48
2020-09-15,801710,15.8,2.33,1.91
2020-09-15,801750,77.73,4.75,0.32
2020-09-16,801160,20.93,1.49,1.83
2020-09-16,801150,48.95,4.77,0.56
2020-09-16,801120,45.36,9.4,0.95
2020-09-16,801050,44.78,2.39,0.59
2020-09-16,801080,52.94,4.33,0.45
2020-09-16,801040,14.6,0.91,2.45
2020-09-16,801030,30.54,2.35,1.21
2020-09-16,801010,18.31,4.02,1.42
2020-09-16,801170,24.14,1.52,1.58
2020-09-16,801110,23.31,3.41,1.89
2020-09-16,801180,9.71,1.28,3.2
2020-09-16,801880,28.77,1.97,1.3
2020-09-16,801790,18.69,1.97,1.55
2020-09-16,801780,6.6,0.68,4.41
2020-09-16,801770,40.86,2.76,0.46
2020-09-16,801760,42.65,2.93,0.65
2020-09-16,801890,29.98,2.51,0.71
2020-09-16,801730,40.62,3.39,0.48
2020-09-16,801710,15.8,2.33,1.91
2020-09-16,801750,76.61,4.69,0.32
2020-09-17,801150,48.28,4.7,0.57
2020-09-17,801120,44.25,9.17,0.97
2020-09-17,801110,23.46,3.43,1.87
2020-09-17,801040,14.74,0.92,2.42
2020-09-17,801050,44.25,2.37,0.59
2020-09-17,801030,30.76,2.37,1.13
2020-09-17,801010,17.98,3.95,1.44
2020-09-17,801160,20.84,1.49,1.84
2020-09-17,801080,53.32,4.36,0.44
2020-09-17,801170,24.1,1.52,1.58
2020-09-17,801180,9.66,1.27,3.22
2020-09-17,801890,30.3,2.53,0.7
2020-09-17,801880,29.8,2.04,1.26
2020-09-17,801790,18.61,1.96,1.55
2020-09-17,801780,6.58,0.68,4.42
2020-09-17,801770,41.04,2.77,0.46
2020-09-17,801760,42.41,2.91,0.66
2020-09-17,801750,76.76,4.7,0.32
2020-09-17,801730,41.25,3.44,0.47
2020-09-17,801710,15.67,2.32,1.92
2020-09-18,801160,21.08,1.5,1.82
2020-09-18,801150,48.95,4.77,0.56
2020-09-18,801120,45.08,9.35,0.96
2020-09-18,801050,45.4,2.43,0.58
2020-09-18,801080,54.03,4.42,0.44
2020-09-18,801040,14.79,0.92,2.41
2020-09-18,801030,31.19,2.4,1.11
2020-09-18,801010,18.28,4.02,1.42
2020-09-18,801170,24.41,1.54,1.56
2020-09-18,801110,23.66,3.46,1.87
2020-09-18,801890,30.63,2.56,0.7
2020-09-18,801880,29.89,2.05,1.25
2020-09-18,801790,19.59,2.07,1.48
2020-09-18,801780,6.72,0.69,4.33
2020-09-18,801180,9.97,1.31,3.12
2020-09-18,801760,42.99,2.95,0.65
2020-09-18,801770,41.55,2.81,0.45
2020-09-18,801730,41.16,3.44,0.47
2020-09-18,801710,16.1,2.38,1.87
2020-09-18,801750,78.19,4.79,0.31
2020-09-21,801160,20.92,1.49,1.83
2020-09-21,801150,48.76,4.75,0.56
2020-09-21,801120,44.31,9.19,0.97
2020-09-21,801170,24.28,1.53,1.57
2020-09-21,801080,53.65,4.38,0.44
2020-09-21,801050,45.25,2.42,0.58
2020-09-21,801040,14.75,0.92,2.42
2020-09-21,801030,31.19,2.4,1.12
2020-09-21,801010,18.19,4.0,1.42
2020-09-21,801110,23.71,3.46,1.87
2020-09-21,801180,9.89,1.3,3.14
2020-09-21,801890,30.57,2.56,0.7
2020-09-21,801880,29.3,2.01,1.28
2020-09-21,801790,19.38,2.04,1.49
2020-09-21,801780,6.67,0.69,4.36
2020-09-21,801770,41.63,2.81,0.45
2020-09-21,801760,42.73,2.94,0.65
2020-09-21,801730,41.03,3.43,0.48
2020-09-21,801710,16.02,2.37,1.88
2020-09-21,801750,77.68,4.76,0.31
2020-09-22,801160,20.63,1.47,1.86
2020-09-22,801150,48.89,4.76,0.56
2020-09-22,801120,44.16,9.15,0.97
2020-09-22,801050,43.93,2.35,0.6
2020-09-22,801080,52.93,4.33,0.45
2020-09-22,801040,14.56,0.9,2.45
2020-09-22,801030,30.49,2.35,1.14
2020-09-22,801010,17.86,3.94,1.44
2020-09-22,801170,23.67,1.49,1.61
2020-09-22,801110,23.47,3.43,1.88
2020-09-22,801180,9.78,1.29,3.18
2020-09-22,801880,28.72,1.97,1.31
2020-09-22,801790,19.22,2.03,1.51
2020-09-22,801780,6.6,0.68,4.41
2020-09-22,801770,41.08,2.78,0.45
2020-09-22,801760,41.98,2.88,0.66
2020-09-22,801890,29.98,2.51,0.71
2020-09-22,801730,40.36,3.37,0.48
2020-09-22,801710,15.76,2.33,1.91
2020-09-22,801750,76.55,4.69,0.32
2020-09-23,801150,50.15,4.88,0.55
2020-09-23,801120,43.94,9.11,0.98
2020-09-23,801110,23.67,3.46,1.87
2020-09-23,801040,14.49,0.92,2.38
2020-09-23,801050,43.8,2.34,0.6
2020-09-23,801030,30.6,2.35,1.14
2020-09-23,801010,18.0,3.97,1.44
2020-09-23,801160,20.69,1.48,1.85
2020-09-23,801080,53.27,4.36,0.44
2020-09-23,801170,23.72,1.49,1.61
2020-09-23,801180,9.72,1.28,3.2
2020-09-23,801890,30.24,2.53,0.71
2020-09-23,801880,28.87,1.98,1.3
2020-09-23,801790,19.06,2.01,1.52
2020-09-23,801780,6.57,0.68,4.42
2020-09-23,801770,41.08,2.78,0.45
2020-09-23,801760,42.33,2.92,0.65
2020-09-23,801750,76.81,4.71,0.32
2020-09-23,801730,41.53,3.47,0.47
2020-09-23,801710,15.81,2.34,1.91
2020-09-24,801160,20.15,1.44,1.9
2020-09-24,801150,49.26,4.79,0.56
2020-09-24,801120,43.24,8.97,0.99
2020-09-24,801050,42.16,2.25,0.63
2020-09-24,801080,51.91,4.25,0.47
2020-09-24,801040,14.21,0.91,2.42
2020-09-24,801030,29.88,2.3,1.18
2020-09-24,801010,17.74,3.91,1.46
2020-09-24,801170,23.32,1.47,1.64
2020-09-24,801110,23.24,3.39,1.9
2020-09-24,801890,29.44,2.46,0.73
2020-09-24,801880,28.0,1.92,1.36
2020-09-24,801790,18.8,1.98,1.54
2020-09-24,801780,6.49,0.67,4.47
2020-09-24,801180,9.52,1.26,3.26
2020-09-24,801760,41.24,2.84,0.67
2020-09-24,801770,39.97,2.7,0.47
2020-09-24,801730,39.65,3.31,0.49
2020-09-24,801710,15.48,2.29,1.97
2020-09-24,801750,74.7,4.58,0.33
2020-09-25,801160,19.99,1.43,1.92
2020-09-25,801150,49.25,4.79,0.56
2020-09-25,801120,43.38,9.0,0.99
2020-09-25,801170,23.2,1.46,1.64
2020-09-25,801080,51.52,4.22,0.47
2020-09-25,801050,42.21,2.26,0.61
2020-09-25,801040,14.27,0.91,2.41
2020-09-25,801030,29.75,2.29,1.19
2020-09-25,801010,17.66,3.89,1.47
2020-09-25,801110,23.08,3.37,1.91
2020-09-25,801180,9.33,1.23,3.32
2020-09-25,801890,29.26,2.45,0.73
2020-09-25,801880,27.9,1.91,1.36
2020-09-25,801790,19.02,2.01,1.52
2020-09-25,801780,6.48,0.67,4.48
2020-09-25,801770,39.66,2.68,0.47
2020-09-25,801760,41.26,2.84,0.71
2020-09-25,801730,39.86,3.34,0.49
2020-09-25,801710,15.22,2.25,2.0
2020-09-25,801750,74.58,4.57,0.33
2020-09-28,801150,48.26,4.7,0.57
2020-09-28,801120,43.86,9.09,0.98
2020-09-28,801110,22.98,3.36,1.92
2020-09-28,801040,14.18,0.9,2.43
2020-09-28,801050,42.01,2.24,0.62
2020-09-28,801030,29.45,2.25,1.21
2020-09-28,801010,17.21,3.79,1.49
2020-09-28,801160,20.07,1.43,1.92
2020-09-28,801080,51.44,4.22,0.47
2020-09-28,801170,23.22,1.46,1.64
2020-09-28,801180,9.39,1.24,3.3
2020-09-28,801890,29.08,2.43,0.74
2020-09-28,801880,27.84,1.91,1.37
2020-09-28,801790,19.1,2.01,1.51
2020-09-28,801780,6.51,0.67,4.46
2020-09-28,801760,40.81,2.81,0.71
2020-09-28,801750,73.74,4.52,0.33
2020-09-28,801770,39.15,2.64,0.48
2020-09-28,801730,40.18,3.36,0.49
2020-09-28,801710,15.1,2.23,2.02
2020-09-29,801160,20.12,1.43,1.92
2020-09-29,801150,48.61,4.74,0.57
2020-09-29,801120,43.82,9.09,0.98
2020-09-29,801170,23.27,1.47,1.64
2020-09-29,801080,52.16,4.27,0.47
2020-09-29,801050,42.37,2.26,0.61
2020-09-29,801040,14.29,0.91,2.41
2020-09-29,801030,29.84,2.28,1.19
2020-09-29,801010,17.61,3.88,1.46
2020-09-29,801110,23.3,3.4,1.89
2020-09-29,801180,9.37,1.24,3.31
2020-09-29,801890,29.27,2.45,0.73
2020-09-29,801880,27.87,1.91,1.37
2020-09-29,801790,19.05,2.01,1.51
2020-09-29,801780,6.43,0.66,4.52
2020-09-29,801760,41.04,2.82,0.7
2020-09-29,801770,39.67,2.68,0.47
2020-09-29,801730,40.78,3.41,0.48
2020-09-29,801710,15.09,2.23,2.02
2020-09-29,801750,74.83,4.59,0.33
2020-09-30,801160,20.04,1.33,1.92
2020-09-30,801150,48.99,4.78,0.56
2020-09-30,801170,23.2,1.46,1.64
2020-09-30,801010,17.49,3.86,1.47
2020-09-30,801110,23.3,3.4,1.89
2020-09-30,801080,52.01,4.24,0.47
2020-09-30,801050,41.98,2.24,0.62
2020-09-30,801040,14.21,0.91,2.42
2020-09-30,801030,29.67,2.26,1.2
2020-09-30,801120,44.15,9.15,0.97
2020-09-30,801180,9.3,1.23,3.33
2020-09-30,801890,29.28,2.45,0.73
2020-09-30,801880,28.17,1.93,1.34
2020-09-30,801790,18.85,1.99,1.53
2020-09-30,801780,6.42,0.66,4.52
2020-09-30,801770,39.61,2.67,0.47
2020-09-30,801750,74.48,4.57,0.33
2020-09-30,801730,41.19,3.45,0.48
2020-09-30,801710,15.08,2.23,2.02
2020-09-30,801760,40.91,2.81,0.7
2020-10-09,801150,50.62,4.94,0.54
2020-10-09,801120,45.17,9.35,0.95
2020-10-09,801110,23.81,3.48,1.85
2020-10-09,801040,14.47,0.92,2.38
2020-10-09,801050,43.19,2.31,0.6
2020-10-09,801030,30.79,2.35,1.16
2020-10-09,801010,17.66,3.9,1.45
2020-10-09,801160,20.54,1.36,1.85
2020-10-09,801080,54.27,4.43,0.45
2020-10-09,801170,23.71,1.49,1.59
2020-10-09,801180,9.39,1.24,3.3
2020-10-09,801890,30.28,2.53,0.71
2020-10-09,801880,29.15,2.0,1.3
2020-10-09,801790,19.18,2.02,1.5
2020-10-09,801780,6.43,0.66,4.51
2020-10-09,801760,41.82,2.88,0.69
2020-10-09,801750,76.94,4.71,0.32
2020-10-09,801770,40.51,2.73,0.46
2020-10-09,801730,43.75,3.66,0.45
2020-10-09,801710,15.44,2.28,1.97
2020-10-12,801160,20.95,1.39,1.81
2020-10-12,801150,52.11,5.09,0.53
2020-10-12,801120,46.94,9.72,0.91
2020-10-12,801170,24.14,1.52,1.56
2020-10-12,801080,55.68,4.54,0.44
2020-10-12,801050,44.47,2.37,0.58
2020-10-12,801040,14.69,0.94,2.34
2020-10-12,801030,31.89,2.43,1.12
2020-10-12,801010,18.23,4.02,1.24
2020-10-12,801110,24.21,3.54,1.81
2020-10-12,801180,9.6,1.27,3.23
2020-10-12,801880,30.22,2.07,1.26
2020-10-12,801790,19.91,2.1,1.44
2020-10-12,801780,6.61,0.68,4.39
2020-10-12,801770,41.99,2.83,0.44
2020-10-12,801760,42.61,2.93,0.68
2020-10-12,801890,31.34,2.62,0.68
2020-10-12,801730,45.31,3.8,0.43
2020-10-12,801710,15.86,2.34,1.92
2020-10-12,801750,80.08,4.91,0.31
2020-10-13,801160,20.94,1.39,1.81
2020-10-13,801150,52.8,5.14,0.53
2020-10-13,801120,47.0,9.73,0.91
2020-10-13,801050,44.53,2.38,0.58
2020-10-13,801080,55.57,4.52,0.44
2020-10-13,801040,14.57,0.93,2.36
2020-10-13,801030,32.06,2.44,1.12
2020-10-13,801010,18.71,4.13,1.21
2020-10-13,801170,24.26,1.53,1.55
2020-10-13,801110,24.54,3.58,1.78
2020-10-13,801180,9.53,1.26,3.25
2020-10-13,801880,30.72,2.1,1.24
2020-10-13,801790,19.78,2.09,1.45
2020-10-13,801780,6.61,0.68,4.39
2020-10-13,801770,42.3,2.85,0.44
2020-10-13,801760,42.87,2.94,0.68
2020-10-13,801890,31.5,2.63,0.68
2020-10-13,801730,45.66,3.82,0.43
2020-10-13,801710,15.93,2.35,1.91
2020-10-13,801750,80.42,4.93,0.3
2020-10-14,801150,52.58,5.12,0.53
2020-10-14,801120,46.76,9.68,0.92
2020-10-14,801110,24.63,3.6,1.78
2020-10-14,801040,14.51,0.93,2.37
2020-10-14,801050,43.91,2.35,0.59
2020-10-14,801030,32.14,2.45,1.11
2020-10-14,801010,18.3,4.04,1.23
2020-10-14,801160,20.82,1.38,1.82
2020-10-14,801080,54.36,4.44,0.45
2020-10-14,801170,24.2,1.52,1.56
2020-10-14,801180,9.4,1.24,3.3
2020-10-14,801880,30.5,2.09,1.24
2020-10-14,801790,19.61,2.07,1.47
2020-10-14,801780,6.62,0.68,4.39
2020-10-14,801770,41.97,2.83,0.44
2020-10-14,801760,42.63,2.93,0.68
2020-10-14,801750,79.29,4.85,0.31
2020-10-14,801890,31.46,2.63,0.68
2020-10-14,801730,45.7,3.83,0.43
2020-10-14,801710,15.92,2.35,1.91
2020-10-15,801160,20.74,1.37,1.83
2020-10-15,801150,51.96,5.06,0.53
2020-10-15,801120,46.61,9.65,0.92
2020-10-15,801050,43.89,2.34,0.59
2020-10-15,801080,54.04,4.42,0.45
2020-10-15,801040,14.52,0.93,2.37
2020-10-15,801030,31.94,2.43,1.12
2020-10-15,801010,18.03,3.98,1.22
2020-10-15,801170,23.9,1.5,1.58
2020-10-15,801110,24.74,3.61,1.77
2020-10-15,801180,9.36,1.24,3.31
2020-10-15,801880,30.5,2.09,1.25
2020-10-15,801790,19.61,2.07,1.47
2020-10-15,801780,6.72,0.69,4.32
2020-10-15,801770,41.51,2.8,0.45
2020-10-15,801760,41.98,2.89,0.68
2020-10-15,801890,31.2,2.61,0.7
2020-10-15,801730,45.05,3.77,0.43
2020-10-15,801710,15.78,2.33,1.93
2020-10-15,801750,78.43,4.8,0.31
2020-10-16,801160,20.9,1.39,1.81
2020-10-16,801150,52.16,5.08,0.53
2020-10-16,801120,46.25,9.58,0.93
2020-10-16,801050,43.66,2.34,0.59
2020-10-16,801080,53.42,4.37,0.45
2020-10-16,801040,14.71,0.94,2.34
2020-10-16,801030,31.75,2.42,1.12
2020-10-16,801010,17.98,3.97,1.22
2020-10-16,801170,23.89,1.5,1.58
2020-10-16,801110,24.44,3.57,1.79
2020-10-16,801180,9.38,1.24,3.3
2020-10-16,801880,30.06,2.06,1.33
2020-10-16,801790,19.74,2.08,1.46
2020-10-16,801780,6.83,0.7,4.25
2020-10-16,801760,41.98,2.89,0.68
2020-10-16,801770,41.32,2.79,0.45
2020-10-16,801730,44.19,3.7,0.44
2020-10-16,801890,31.14,2.6,0.7
2020-10-16,801710,15.63,2.31,1.95
2020-10-16,801750,78.04,4.77,0.31
2020-10-19,801160,20.76,1.37,1.83
2020-10-19,801150,50.93,4.96,0.55
2020-10-19,801120,45.79,9.47,0.94
2020-10-19,801010,17.91,3.95,1.23
2020-10-19,801080,53.23,4.35,0.45
2020-10-19,801050,43.83,2.34,0.59
2020-10-19,801040,14.7,0.94,2.34
2020-10-19,801030,31.64,2.41,1.12
2020-10-19,801170,23.81,1.5,1.58
2020-10-19,801110,24.36,3.56,1.8
2020-10-19,801180,9.36,1.24,3.31
2020-10-19,801710,15.41,2.28,1.98
2020-10-19,801890,30.95,2.59,0.7
2020-10-19,801880,29.87,2.05,1.34
2020-10-19,801790,19.61,2.07,1.47
2020-10-19,801770,41.52,2.8,0.45
2020-10-19,801780,6.86,0.71,4.23
2020-10-19,801750,77.59,4.74,0.31
2020-10-19,801730,43.46,3.63,0.45
2020-10-19,801760,41.62,2.86,0.69
2020-10-20,801160,20.88,1.37,1.82
2020-10-20,801150,51.39,4.99,0.54
2020-10-20,801120,46.92,9.71,0.91
2020-10-20,801170,23.91,1.51,1.58
2020-10-20,801080,53.97,4.41,0.45
2020-10-20,801050,44.0,2.34,0.58
2020-10-20,801040,14.65,0.93,2.35
2020-10-20,801030,31.95,2.43,1.11
2020-10-20,801010,17.99,3.86,1.22
2020-10-20,801110,24.64,3.59,1.77
2020-10-20,801180,9.32,1.23,3.32
2020-10-20,801890,31.28,2.61,0.7
2020-10-20,801880,30.96,2.12,1.29
2020-10-20,801790,19.58,2.07,1.47
2020-10-20,801780,6.83,0.7,4.26
2020-10-20,801770,41.93,2.83,0.45
2020-10-20,801760,42.25,2.9,0.68
2020-10-20,801730,44.54,3.72,0.44
2020-10-20,801710,15.44,2.28,1.98
2020-10-20,801750,78.41,4.79,0.31
2020-10-21,801160,20.7,1.36,1.83
2020-10-21,801150,51.16,4.96,0.54
2020-10-21,801120,46.97,9.72,0.91
2020-10-21,801050,43.98,2.34,0.59
2020-10-21,801080,52.81,4.31,0.46
2020-10-21,801040,14.67,0.94,2.35
2020-10-21,801030,31.44,2.39,1.13
2020-10-21,801010,17.74,3.81,1.24
2020-10-21,801170,23.89,1.5,1.58
2020-10-21,801110,24.85,3.62,1.76
2020-10-21,801180,9.29,1.22,3.33
2020-10-21,801880,30.77,2.11,1.3
2020-10-21,801790,19.64,2.07,1.46
2020-10-21,801780,6.95,0.72,4.18
2020-10-21,801770,41.26,2.78,0.45
2020-10-21,801760,42.06,2.89,0.68
2020-10-21,801890,30.91,2.58,0.7
2020-10-21,801730,43.42,3.63,0.45
2020-10-21,801710,15.19,2.23,2.01
2020-10-21,801750,76.97,4.7,0.31
2020-10-22,801150,50.32,4.88,0.55
2020-10-22,801120,47.23,9.75,0.91
2020-10-22,801110,25.01,3.65,1.75
2020-10-22,801040,14.6,0.93,2.36
2020-10-22,801050,43.8,2.33,0.59
2020-10-22,801030,31.25,2.37,1.13
2020-10-22,801010,17.83,3.73,1.27
2020-10-22,801160,20.59,1.35,1.84
2020-10-22,801080,52.85,4.31,0.46
2020-10-22,801170,23.72,1.49,1.59
2020-10-22,801180,9.3,1.23,3.33
2020-10-22,801890,30.74,2.57,0.71
2020-10-22,801880,30.78,2.11,1.3
2020-10-22,801790,19.64,2.06,1.46
2020-10-22,801780,6.94,0.71,4.19
2020-10-22,801770,40.98,2.76,0.46
2020-10-22,801760,41.75,2.87,0.69
2020-10-22,801750,76.85,4.69,0.31
2020-10-22,801730,43.13,3.61,0.46
2020-10-22,801710,14.97,2.2,2.04
2020-10-23,801160,20.4,1.34,1.86
2020-10-23,801150,48.83,4.73,0.57
2020-10-23,801120,46.11,9.51,0.93
2020-10-23,801050,43.38,2.31,0.6
2020-10-23,801080,52.11,4.24,0.46
2020-10-23,801040,14.55,0.93,2.32
2020-10-23,801030,30.85,2.34,1.19
2020-10-23,801010,17.38,3.63,1.3
2020-10-23,801170,23.5,1.48,1.61
2020-10-23,801110,24.43,3.56,1.79
2020-10-23,801890,29.99,2.51,0.73
2020-10-23,801880,30.53,2.09,1.31
2020-10-23,801790,19.53,2.05,1.49
2020-10-23,801780,6.98,0.72,4.16
2020-10-23,801180,9.28,1.22,3.34
2020-10-23,801760,40.96,2.8,0.7
2020-10-23,801770,40.4,2.72,0.46
2020-10-23,801730,42.3,3.53,0.46
2020-10-23,801710,14.81,2.17,2.06
2020-10-23,801750,75.09,4.59,0.31
2020-10-26,801160,20.48,1.34,1.86
2020-10-26,801150,49.24,4.75,0.56
2020-10-26,801120,45.31,9.17,0.95
2020-10-26,801170,23.43,1.47,1.61
2020-10-26,801080,52.75,4.27,0.46
2020-10-26,801050,43.29,2.3,0.6
2020-10-26,801040,14.63,0.93,2.31
