event_date,industry_code,event_type,real_dir,final_dir,prob_up,confidence,abstain,weight_a,threshold,dir_correct,committed_dir_correct
2024-10-21,801710,monetary_policy,+,-,0.42044443445711666,0.1591111310857667,True,0.8,0.2,False,False
2024-10-21,801780,monetary_policy,-,-,0.44168362322201093,0.11663275355597813,True,0.8,0.2,True,False
2024-10-21,801180,monetary_policy,+,-,0.3963027436988117,0.20739451260237662,False,0.8,0.2,False,False
2024-10-29,801880,geopolitical,+,+,0.531766780053667,0.06353356010733391,True,0.8,0.2,True,False
2024-10-29,801730,geopolitical,+,+,0.5077021196947,0.015404239389400054,True,0.8,0.2,True,False
2024-11-08,801780,industry_policy,+,-,0.40192908842388847,0.19614182315222306,True,0.8,0.2,False,False
2024-11-08,801710,industry_policy,-,-,0.45190890422924124,0.09618219154151753,True,0.8,0.2,True,False
2024-11-08,801180,industry_policy,-,-,0.47209926974651095,0.055801460506978096,True,0.8,0.2,True,False
2024-12-02,801080,geopolitical,-,-,0.44699710999695935,0.1060057800060813,True,0.8,0.2,True,False
2024-12-02,801770,geopolitical,-,-,0.4614331923623228,0.07713361527535445,True,0.8,0.2,True,False
2024-12-03,801050,geopolitical,-,-,0.4394071261608683,0.1211857476782634,True,0.8,0.2,True,False
2024-12-03,801080,geopolitical,-,-,0.436527887461333,0.12694422507733405,True,0.8,0.2,True,False
2024-12-03,801880,geopolitical,+,+,0.526116625324573,0.05223325064914608,True,0.8,0.2,True,False
2024-12-03,801110,geopolitical,+,-,0.4970112046148908,0.005977590770218422,True,0.8,0.2,False,False
2024-12-03,801890,geopolitical,+,-,0.4870787359228614,0.025842528154277233,True,0.8,0.2,False,False
2024-12-03,801030,geopolitical,-,+,0.5067198601217723,0.013439720243544562,True,0.8,0.2,False,False
2024-12-09,801710,industry_policy,+,-,0.4169422280573607,0.1661155438852786,True,0.8,0.2,False,False
2024-12-09,801180,industry_policy,-,-,0.417515500859018,0.16496899828196399,True,0.8,0.2,True,False
2024-12-09,801790,industry_policy,-,-,0.34916259985256404,0.3016748002948719,False,0.8,0.2,True,True
2024-12-09,801780,industry_policy,+,-,0.45671501952969956,0.08656996094060088,True,0.8,0.2,False,False
2024-12-12,801780,industry_policy,+,-,0.4869734191180156,0.02605316176396877,True,0.8,0.2,False,False
2024-12-12,801790,industry_policy,-,-,0.3774930902890617,0.2450138194218766,False,0.8,0.2,True,True
2024-12-12,801180,industry_policy,-,-,0.47028601194124886,0.05942797611750228,True,0.8,0.2,True,False
2024-12-12,801710,industry_policy,-,-,0.47164220101297455,0.0567155979740509,True,0.8,0.2,True,False
2024-12-12,801880,industry_policy,-,-,0.4824311645516848,0.035137670896630446,True,0.8,0.2,True,False
2025-01-13,801750,geopolitical,+,-,0.45997259575971067,0.08005480848057867,True,0.8,0.2,False,False
2025-01-13,801770,geopolitical,+,-,0.4965908939489728,0.006818212102054355,True,0.8,0.2,False,False
2025-01-13,801080,geopolitical,+,-,0.47319850356865506,0.05360299286268988,True,0.8,0.2,False,False
2025-01-15,801080,geopolitical,+,-,0.4835778750755742,0.03284424984885159,True,0.8,0.2,False,False
2025-01-15,801770,geopolitical,+,-,0.47138401212756265,0.05723197574487471,True,0.8,0.2,False,False
2025-01-15,801750,geopolitical,+,-,0.43269168072799613,0.13461663854400774,True,0.8,0.2,False,False
2025-01-27,801760,industry_policy,+,-,0.4774722660320035,0.04505546793599302,True,0.8,0.2,False,False
2025-01-27,801080,industry_policy,+,+,0.5057081782691562,0.0114163565383123,True,0.8,0.2,True,False
2025-01-27,801750,industry_policy,+,+,0.5057884850711031,0.011576970142206156,True,0.8,0.2,True,False
2025-01-27,801770,industry_policy,-,+,0.5137030803980314,0.02740616079606273,True,0.8,0.2,False,False
2025-03-05,801180,industry_policy,-,-,0.4855395939437751,0.02892081211244979,True,0.8,0.2,True,False
2025-03-05,801790,industry_policy,+,-,0.4035735024761686,0.19285299504766285,True,0.8,0.2,False,False
2025-03-05,801780,industry_policy,-,-,0.42311761128723846,0.15376477742552308,True,0.8,0.2,True,False
2025-04-02,801080,geopolitical,-,-,0.45754605934711845,0.0849078813057631,True,0.8,0.2,True,False
2025-04-02,801110,geopolitical,-,+,0.5287993040637616,0.057598608127523265,True,0.8,0.2,False,False
2025-04-02,801880,geopolitical,-,+,0.5271839792735453,0.054367958547090645,True,0.8,0.2,False,False
2025-04-02,801030,geopolitical,-,+,0.5492566010501063,0.09851320210021264,True,0.8,0.2,False,False
2025-04-02,801050,geopolitical,-,+,0.5041296958617895,0.008259391723578924,True,0.8,0.2,False,False
2025-04-02,801890,geopolitical,-,+,0.52020748939693,0.04041497879385991,True,0.8,0.2,False,False
2025-04-04,801080,geopolitical,-,-,0.4735833856782818,0.052833228643436425,True,0.8,0.2,True,False
2025-04-04,801050,geopolitical,+,+,0.5070521239226189,0.014104247845237783,True,0.8,0.2,True,False
2025-04-04,801030,geopolitical,-,+,0.5378972948404881,0.07579458968097619,True,0.8,0.2,False,False
2025-04-04,801010,geopolitical,+,+,0.5642917644260741,0.1285835288521482,True,0.8,0.2,True,False
2025-04-07,801080,market_event,-,-,0.45043372826583306,0.09913254346833389,True,0.8,0.2,True,False
2025-04-07,801790,market_event,-,+,0.549072002230812,0.09814400446162397,True,0.8,0.2,False,False
2025-04-07,801750,market_event,-,-,0.484935235625553,0.030129528748893963,True,0.8,0.2,True,False
2025-04-07,801730,market_event,-,-,0.49330617700738405,0.0133876459852319,True,0.8,0.2,True,False
2025-04-07,801880,market_event,-,-,0.4966058735496925,0.006788252900615022,True,0.8,0.2,True,False
2025-05-07,801180,monetary_policy,-,-,0.4911502241881944,0.017699551623611254,True,0.8,0.2,True,False
2025-05-07,801710,monetary_policy,-,+,0.5071778570546042,0.014355714109208328,True,0.8,0.2,False,False
2025-05-07,801780,monetary_policy,+,-,0.48778557908467823,0.024428841830643533,True,0.8,0.2,False,False
2025-05-07,801790,monetary_policy,+,+,0.5871286352680851,0.17425727053617024,True,0.8,0.2,True,False
2025-05-20,801790,monetary_policy,-,+,0.5866834488517133,0.17336689770342661,True,0.8,0.2,False,False
2025-05-20,801180,monetary_policy,-,-,0.44666171161734786,0.10667657676530429,True,0.8,0.2,True,False
2025-05-20,801780,monetary_policy,+,-,0.49040701356380545,0.0191859728723891,True,0.8,0.2,False,False
2025-05-20,801710,monetary_policy,-,-,0.4903332127680266,0.01933357446394679,True,0.8,0.2,True,False
