event_date,industry_code,event_type,real_dir,final_dir,prob_up,confidence,abstain,dir_correct,committed_dir_correct
2024-07-22,801790,monetary_policy,+,-,0.4952121599696375,0.009575680060724956,True,0,0
2024-08-05,801790,market_event,-,+,0.7407330704302049,0.48146614086040973,False,0,0
2024-08-05,801080,market_event,-,+,0.6126100437926241,0.22522008758524814,False,0,0
2024-08-05,801750,market_event,-,+,0.7036333574399742,0.4072667148799485,False,0,0
2024-08-05,801770,market_event,-,+,0.6580517767248587,0.3161035534497174,False,0,0
2024-08-15,801050,geopolitical,+,-,0.47490819642219306,0.050183607155613874,True,0,0
2024-08-15,801030,geopolitical,-,+,0.5136059235322257,0.027211847064451344,True,0,0
2024-08-15,801890,geopolitical,-,+,0.6188686851772586,0.23773737035451714,False,0,0
2024-08-15,801880,geopolitical,-,+,0.5308830493024856,0.06176609860497129,True,0,0
2024-08-15,801080,geopolitical,-,-,0.451488944671546,0.09702211065690802,True,1,0
2024-08-15,801110,geopolitical,+,+,0.6056475478417069,0.21129509568341387,False,1,1
2024-09-09,801080,capital_market_policy,-,-,0.4784113619886663,0.04317727602266741,True,1,0
2024-09-09,801750,capital_market_policy,+,+,0.5747361857781303,0.1494723715562607,False,1,1
2024-09-09,801770,capital_market_policy,+,+,0.5819277806551301,0.16385556131026013,False,1,1
2024-09-09,801790,capital_market_policy,+,+,0.6461391034308048,0.29227820686160966,False,1,1
2024-09-24,801750,monetary_policy,+,+,0.6881863833266813,0.3763727666533625,False,1,1
2024-09-24,801180,monetary_policy,+,+,0.5466604882209458,0.09332097644189163,True,1,0
2024-09-24,801780,monetary_policy,-,-,0.4660293015122787,0.06794139697544255,True,1,0
2024-09-24,801790,monetary_policy,+,+,0.7138429122867148,0.42768582457342963,False,1,1
2024-09-26,801180,capital_market_policy,-,+,0.5022210625910957,0.0044421251821913366,True,0,0
2024-09-26,801710,capital_market_policy,-,-,0.4538115166674756,0.0923769666650488,True,1,0
2024-09-26,801780,capital_market_policy,-,-,0.46362199719793273,0.07275600560413453,True,1,0
2024-09-27,801790,capital_market_policy,+,+,0.5817663035276435,0.16353260705528694,False,1,1
2024-09-27,801080,capital_market_policy,+,+,0.5466822698240419,0.09336453964808378,True,1,0
